CASE ID,Activity,current
20188008458,Request completed with account closure,1821818.0
20188008463,Request completed with account closure,1524865.0
20188008472,Request completed with account closure,1482346.0
20188008501,Request completed with account closure,2755253.0
20188008507,Request completed with account closure,1521725.0
20188008515,Request completed with account closure,2756079.0
20188008529,Request completed with account closure,1694058.0
20188008538,Request completed with account closure,2057462.0
20188008567,Request completed with account closure,7904584.0
20188008621,Request completed with account closure,2804725.0
20188008630,Request completed with account closure,1465920.0
20188008730,Request completed with account closure,1449485.0
20188008732,Request completed with account closure,5443722.0
20188008753,Request completed with account closure,2829537.0
20188008758,Request completed with account closure,1447719.0
20188008763,Request completed with account closure,2483091.0
20188008765,Request completed with account closure,1533363.0
20188008778,Request completed with account closure,1532834.0
20188008840,Request completed with account closure,7488377.0
20188008842,Request completed with account closure,1615933.0
20188008866,Request completed with account closure,1529045.0
20188008867,Request completed with account closure,2219632.0
20188008876,Request completed with account closure,1527042.0
20188008919,Request completed with account closure,1441363.0
20188008944,Request completed with account closure,1439982.0
20188008969,Request completed with account closure,8000487.0
20188008984,Request completed with account closure,1524611.0
20188009031,Request completed with account closure,1608583.0
20188009042,Request completed with account closure,1887729.0
20188009060,Request completed with account closure,1521876.0
20188009092,Request completed with account closure,2580433.0
20188009100,Request completed with account closure,1520263.0
20188009115,Request completed with account closure,1519370.0
20188009116,Request completed with account closure,1950424.0
20188009188,Request completed with account closure,1512055.0
20188009228,Request completed with account closure,1507454.0
20188009245,Request completed with account closure,1419829.0
20188009249,Request completed with account closure,988188.0
20188009255,Request completed with account closure,317149.0
20188009274,Request completed with account closure,1582008.0
20188009311,Request completed with account closure,1879927.0
20188009325,Request completed with account closure,3023227.0
20188009326,Request completed with account closure,3891990.0
20188009405,Request completed with account closure,1875211.0
20188009408,Request completed with account closure,2498044.0
20188009410,Request completed with account closure,1899334.0
20188009415,Request completed with account closure,1788200.0
